alcoholPercentage,assortmentText,bottleText,categoryLevel1,categoryLevel2,categoryLevel3,country,customCategoryTitle,grapes,originLevel1,originLevel2,packagingLevel1,price,producerName,productId,productNameBold,productNameThin,productNumber,productNumberShort,restrictedParcelQuantity,sugarContentGramPer100ml,tasteClockBody,tasteClockCasque,tasteClockFruitacid,tasteClockRoughness,tasteClockSweetness,tasteClocks,vintage,volume,volumeText,full_name
13.5,Ordervaror,Flaska,Vin,Rött vin,Fruktigt & Smakrikt,Portugal,"Rött vin, Fruktigt & Smakrikt","['Touriga naçional', 'Tinta roriz', 'Touriga franca']",Douro,,Glasflaska,209.0,Manuel Carvalho Martins Lda,16199772,Golpe,Reserva,352601,3526,0,0.0,9,8,9,9,0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 9}]",2016,750,750 ml,Manuel Carvalho Martins Lda Golpe Reserva
13.5,Tillfälligt sortiment,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,['Albariño'],,,Glasflaska,231.0,Coto de Gomariz,39778339,Gomariz X Albariño,Coto de Gomariz,9483601,94836,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Coto de Gomariz Gomariz X Albariño Coto de Gomariz
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Tempranillo', 'Garnacha']",Rioja,,Glasflaska,169.0,Gomez Cruzado,24544008,Gomez Cruzado,Vendimia Seleccionada,7879001,78790,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Vendimia Seleccionada
13.5,Ordervaror,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,[],Rioja,,Glasflaska,169.0,Gomez Cruzado,24544009,Gomez Cruzado,Blanco de 2 año,7895501,78955,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Blanco de 2 año
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,747.0,Gonet Sulcova,43564626,Gonet Sulcova,Cuvée GAIA Grand Cru Extra Brut,7333801,73338,0,0.0,0,0,0,0,0,[],2011,750,750 ml,Gonet Sulcova Gonet Sulcova Cuvée GAIA Grand Cru Extra Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,592.0,Gonet Sulcova,43564627,Gonet Sulcova,Grand Cru Millésimé,7319401,73194,0,0.0,0,0,0,0,0,[],2014,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Millésimé
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,486.0,Gonet Sulcova,43564794,Gonet Sulcova,Grand Cru Blanc de Blancs Extra Brut,7352101,73521,0,0.0,0,0,0,0,0,[],2015,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Blanc de Blancs Extra Brut
13.5,Ordervaror,Flaska,Vin,Rött vin,,USA,Rött vin,['Pinot noir'],Washington State,,Glasflaska,249.0,House of smith,24463875,Golden West,Pinot Noir,7227601,72276,0,0.0,0,0,0,0,0,[],2020,750,750 ml,House of smith Golden West Pinot Noir
12.5,Ordervaror,Flaska,Vin,Vitt vin,Friskt & Fruktigt,Frankrike,"Vitt vin, Friskt & Fruktigt",['Chardonnay'],,,Glasflaska,99.0,The Company of Urban wines And Other Liquids Sweden AB,25014772,Golden Year,Chardonnay,5644901,56449,0,0.0,5,1,9,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]",2021,750,750 ml,The Company of Urban wines And Other Liquids Sweden AB Golden Year Chardonnay
12.0,Tillfälligt sortiment,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Caiño'],Galicien,Rías Baixas,Glasflaska,319.0,Bodegas Forjas del Salnes,24675596,Goliardo Caiño,Tintos De Mar,9456501,94565,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Bodegas Forjas del Salnes Goliardo Caiño Tintos De Mar
13.5,Ordervaror,Flaska,Vin,Rött vin,Fruktigt & Smakrikt,Portugal,"Rött vin, Fruktigt & Smakrikt","['Touriga naçional', 'Tinta roriz', 'Touriga franca']",Douro,,Glasflaska,209.0,Manuel Carvalho Martins Lda,16199772,Golpe,Reserva,352601,3526,0,0.0,9,8,9,9,0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 9}]",2016,750,750 ml,Manuel Carvalho Martins Lda Golpe Reserva
13.5,Tillfälligt sortiment,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,['Albariño'],,,Glasflaska,231.0,Coto de Gomariz,39778339,Gomariz X Albariño,Coto de Gomariz,9483601,94836,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Coto de Gomariz Gomariz X Albariño Coto de Gomariz
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Tempranillo', 'Garnacha']",Rioja,,Glasflaska,169.0,Gomez Cruzado,24544008,Gomez Cruzado,Vendimia Seleccionada,7879001,78790,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Vendimia Seleccionada
13.5,Ordervaror,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,[],Rioja,,Glasflaska,169.0,Gomez Cruzado,24544009,Gomez Cruzado,Blanco de 2 año,7895501,78955,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Blanco de 2 año
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,747.0,Gonet Sulcova,43564626,Gonet Sulcova,Cuvée GAIA Grand Cru Extra Brut,7333801,73338,0,0.0,0,0,0,0,0,[],2011,750,750 ml,Gonet Sulcova Gonet Sulcova Cuvée GAIA Grand Cru Extra Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,592.0,Gonet Sulcova,43564627,Gonet Sulcova,Grand Cru Millésimé,7319401,73194,0,0.0,0,0,0,0,0,[],2014,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Millésimé
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,486.0,Gonet Sulcova,43564794,Gonet Sulcova,Grand Cru Blanc de Blancs Extra Brut,7352101,73521,0,0.0,0,0,0,0,0,[],2015,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Blanc de Blancs Extra Brut
13.5,Ordervaror,Flaska,Vin,Rött vin,,USA,Rött vin,['Pinot noir'],Washington State,,Glasflaska,249.0,House of smith,24463875,Golden West,Pinot Noir,7227601,72276,0,0.0,0,0,0,0,0,[],2020,750,750 ml,House of smith Golden West Pinot Noir
12.5,Ordervaror,Flaska,Vin,Vitt vin,Friskt & Fruktigt,Frankrike,"Vitt vin, Friskt & Fruktigt",['Chardonnay'],,,Glasflaska,99.0,The Company of Urban wines And Other Liquids Sweden AB,25014772,Golden Year,Chardonnay,5644901,56449,0,0.0,5,1,9,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]",2021,750,750 ml,The Company of Urban wines And Other Liquids Sweden AB Golden Year Chardonnay
12.0,Tillfälligt sortiment,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Caiño'],Galicien,Rías Baixas,Glasflaska,319.0,Bodegas Forjas del Salnes,24675596,Goliardo Caiño,Tintos De Mar,9456501,94565,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Bodegas Forjas del Salnes Goliardo Caiño Tintos De Mar
13.5,Ordervaror,Flaska,Vin,Rött vin,Fruktigt & Smakrikt,Portugal,"Rött vin, Fruktigt & Smakrikt","['Touriga naçional', 'Tinta roriz', 'Touriga franca']",Douro,,Glasflaska,209.0,Manuel Carvalho Martins Lda,16199772,Golpe,Reserva,352601,3526,0,0.0,9,8,9,9,0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 9}]",2016,750,750 ml,Manuel Carvalho Martins Lda Golpe Reserva
13.5,Tillfälligt sortiment,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,['Albariño'],,,Glasflaska,231.0,Coto de Gomariz,39778339,Gomariz X Albariño,Coto de Gomariz,9483601,94836,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Coto de Gomariz Gomariz X Albariño Coto de Gomariz
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Tempranillo', 'Garnacha']",Rioja,,Glasflaska,169.0,Gomez Cruzado,24544008,Gomez Cruzado,Vendimia Seleccionada,7879001,78790,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Vendimia Seleccionada
13.5,Ordervaror,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,[],Rioja,,Glasflaska,169.0,Gomez Cruzado,24544009,Gomez Cruzado,Blanco de 2 año,7895501,78955,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Blanco de 2 año
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,747.0,Gonet Sulcova,43564626,Gonet Sulcova,Cuvée GAIA Grand Cru Extra Brut,7333801,73338,0,0.0,0,0,0,0,0,[],2011,750,750 ml,Gonet Sulcova Gonet Sulcova Cuvée GAIA Grand Cru Extra Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,592.0,Gonet Sulcova,43564627,Gonet Sulcova,Grand Cru Millésimé,7319401,73194,0,0.0,0,0,0,0,0,[],2014,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Millésimé
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,486.0,Gonet Sulcova,43564794,Gonet Sulcova,Grand Cru Blanc de Blancs Extra Brut,7352101,73521,0,0.0,0,0,0,0,0,[],2015,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Blanc de Blancs Extra Brut
13.5,Ordervaror,Flaska,Vin,Rött vin,,USA,Rött vin,['Pinot noir'],Washington State,,Glasflaska,249.0,House of smith,24463875,Golden West,Pinot Noir,7227601,72276,0,0.0,0,0,0,0,0,[],2020,750,750 ml,House of smith Golden West Pinot Noir
12.5,Ordervaror,Flaska,Vin,Vitt vin,Friskt & Fruktigt,Frankrike,"Vitt vin, Friskt & Fruktigt",['Chardonnay'],,,Glasflaska,99.0,The Company of Urban wines And Other Liquids Sweden AB,25014772,Golden Year,Chardonnay,5644901,56449,0,0.0,5,1,9,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]",2021,750,750 ml,The Company of Urban wines And Other Liquids Sweden AB Golden Year Chardonnay
12.0,Tillfälligt sortiment,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Caiño'],Galicien,Rías Baixas,Glasflaska,319.0,Bodegas Forjas del Salnes,24675596,Goliardo Caiño,Tintos De Mar,9456501,94565,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Bodegas Forjas del Salnes Goliardo Caiño Tintos De Mar
13.5,Ordervaror,Flaska,Vin,Rött vin,Fruktigt & Smakrikt,Portugal,"Rött vin, Fruktigt & Smakrikt","['Touriga naçional', 'Tinta roriz', 'Touriga franca']",Douro,,Glasflaska,209.0,Manuel Carvalho Martins Lda,16199772,Golpe,Reserva,352601,3526,0,0.0,9,8,9,9,0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 9}]",2016,750,750 ml,Manuel Carvalho Martins Lda Golpe Reserva
13.5,Tillfälligt sortiment,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,['Albariño'],,,Glasflaska,231.0,Coto de Gomariz,39778339,Gomariz X Albariño,Coto de Gomariz,9483601,94836,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Coto de Gomariz Gomariz X Albariño Coto de Gomariz
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Tempranillo', 'Garnacha']",Rioja,,Glasflaska,169.0,Gomez Cruzado,24544008,Gomez Cruzado,Vendimia Seleccionada,7879001,78790,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Vendimia Seleccionada
13.5,Ordervaror,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,[],Rioja,,Glasflaska,169.0,Gomez Cruzado,24544009,Gomez Cruzado,Blanco de 2 año,7895501,78955,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Blanco de 2 año
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,747.0,Gonet Sulcova,43564626,Gonet Sulcova,Cuvée GAIA Grand Cru Extra Brut,7333801,73338,0,0.0,0,0,0,0,0,[],2011,750,750 ml,Gonet Sulcova Gonet Sulcova Cuvée GAIA Grand Cru Extra Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,592.0,Gonet Sulcova,43564627,Gonet Sulcova,Grand Cru Millésimé,7319401,73194,0,0.0,0,0,0,0,0,[],2014,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Millésimé
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,486.0,Gonet Sulcova,43564794,Gonet Sulcova,Grand Cru Blanc de Blancs Extra Brut,7352101,73521,0,0.0,0,0,0,0,0,[],2015,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Blanc de Blancs Extra Brut
13.5,Ordervaror,Flaska,Vin,Rött vin,,USA,Rött vin,['Pinot noir'],Washington State,,Glasflaska,249.0,House of smith,24463875,Golden West,Pinot Noir,7227601,72276,0,0.0,0,0,0,0,0,[],2020,750,750 ml,House of smith Golden West Pinot Noir
12.5,Ordervaror,Flaska,Vin,Vitt vin,Friskt & Fruktigt,Frankrike,"Vitt vin, Friskt & Fruktigt",['Chardonnay'],,,Glasflaska,99.0,The Company of Urban wines And Other Liquids Sweden AB,25014772,Golden Year,Chardonnay,5644901,56449,0,0.0,5,1,9,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]",2021,750,750 ml,The Company of Urban wines And Other Liquids Sweden AB Golden Year Chardonnay
12.0,Tillfälligt sortiment,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Caiño'],Galicien,Rías Baixas,Glasflaska,319.0,Bodegas Forjas del Salnes,24675596,Goliardo Caiño,Tintos De Mar,9456501,94565,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Bodegas Forjas del Salnes Goliardo Caiño Tintos De Mar
13.5,Ordervaror,Flaska,Vin,Rött vin,Fruktigt & Smakrikt,Portugal,"Rött vin, Fruktigt & Smakrikt","['Touriga naçional', 'Tinta roriz', 'Touriga franca']",Douro,,Glasflaska,209.0,Manuel Carvalho Martins Lda,16199772,Golpe,Reserva,352601,3526,0,0.0,9,8,9,9,0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 9}]",2016,750,750 ml,Manuel Carvalho Martins Lda Golpe Reserva
13.5,Tillfälligt sortiment,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,['Albariño'],,,Glasflaska,231.0,Coto de Gomariz,39778339,Gomariz X Albariño,Coto de Gomariz,9483601,94836,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Coto de Gomariz Gomariz X Albariño Coto de Gomariz
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Tempranillo', 'Garnacha']",Rioja,,Glasflaska,169.0,Gomez Cruzado,24544008,Gomez Cruzado,Vendimia Seleccionada,7879001,78790,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Vendimia Seleccionada
13.5,Ordervaror,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,[],Rioja,,Glasflaska,169.0,Gomez Cruzado,24544009,Gomez Cruzado,Blanco de 2 año,7895501,78955,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Blanco de 2 año
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,747.0,Gonet Sulcova,43564626,Gonet Sulcova,Cuvée GAIA Grand Cru Extra Brut,7333801,73338,0,0.0,0,0,0,0,0,[],2011,750,750 ml,Gonet Sulcova Gonet Sulcova Cuvée GAIA Grand Cru Extra Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,592.0,Gonet Sulcova,43564627,Gonet Sulcova,Grand Cru Millésimé,7319401,73194,0,0.0,0,0,0,0,0,[],2014,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Millésimé
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,486.0,Gonet Sulcova,43564794,Gonet Sulcova,Grand Cru Blanc de Blancs Extra Brut,7352101,73521,0,0.0,0,0,0,0,0,[],2015,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Blanc de Blancs Extra Brut
13.5,Ordervaror,Flaska,Vin,Rött vin,,USA,Rött vin,['Pinot noir'],Washington State,,Glasflaska,249.0,House of smith,24463875,Golden West,Pinot Noir,7227601,72276,0,0.0,0,0,0,0,0,[],2020,750,750 ml,House of smith Golden West Pinot Noir
12.5,Ordervaror,Flaska,Vin,Vitt vin,Friskt & Fruktigt,Frankrike,"Vitt vin, Friskt & Fruktigt",['Chardonnay'],,,Glasflaska,99.0,The Company of Urban wines And Other Liquids Sweden AB,25014772,Golden Year,Chardonnay,5644901,56449,0,0.0,5,1,9,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]",2021,750,750 ml,The Company of Urban wines And Other Liquids Sweden AB Golden Year Chardonnay
12.0,Tillfälligt sortiment,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Caiño'],Galicien,Rías Baixas,Glasflaska,319.0,Bodegas Forjas del Salnes,24675596,Goliardo Caiño,Tintos De Mar,9456501,94565,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Bodegas Forjas del Salnes Goliardo Caiño Tintos De Mar
13.5,Ordervaror,Flaska,Vin,Rött vin,Fruktigt & Smakrikt,Portugal,"Rött vin, Fruktigt & Smakrikt","['Touriga naçional', 'Tinta roriz', 'Touriga franca']",Douro,,Glasflaska,209.0,Manuel Carvalho Martins Lda,16199772,Golpe,Reserva,352601,3526,0,0.0,9,8,9,9,0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 9}]",2016,750,750 ml,Manuel Carvalho Martins Lda Golpe Reserva
13.5,Tillfälligt sortiment,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,['Albariño'],,,Glasflaska,231.0,Coto de Gomariz,39778339,Gomariz X Albariño,Coto de Gomariz,9483601,94836,0,0.0,0,0,0,0,0,[],2022,750,750 ml,Coto de Gomariz Gomariz X Albariño Coto de Gomariz
14.0,Ordervaror,Flaska,Vin,Rött vin,,Spanien,Rött vin,"['Tempranillo', 'Garnacha']",Rioja,,Glasflaska,169.0,Gomez Cruzado,24544008,Gomez Cruzado,Vendimia Seleccionada,7879001,78790,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Vendimia Seleccionada
13.5,Ordervaror,Flaska,Vin,Vitt vin,,Spanien,Vitt vin,[],Rioja,,Glasflaska,169.0,Gomez Cruzado,24544009,Gomez Cruzado,Blanco de 2 año,7895501,78955,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Gomez Cruzado Gomez Cruzado Blanco de 2 año
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,747.0,Gonet Sulcova,43564626,Gonet Sulcova,Cuvée GAIA Grand Cru Extra Brut,7333801,73338,0,0.0,0,0,0,0,0,[],2011,750,750 ml,Gonet Sulcova Gonet Sulcova Cuvée GAIA Grand Cru Extra Brut
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,592.0,Gonet Sulcova,43564627,Gonet Sulcova,Grand Cru Millésimé,7319401,73194,0,0.0,0,0,0,0,0,[],2014,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Millésimé
12.0,Ordervaror,Flaska,Vin,Mousserande vin,Torrt vitt,Frankrike,Torr champagne,['Chardonnay'],Champagne,,Glasflaska,486.0,Gonet Sulcova,43564794,Gonet Sulcova,Grand Cru Blanc de Blancs Extra Brut,7352101,73521,0,0.0,0,0,0,0,0,[],2015,750,750 ml,Gonet Sulcova Gonet Sulcova Grand Cru Blanc de Blancs Extra Brut
13.5,Ordervaror,Flaska,Vin,Rött vin,,USA,Rött vin,['Pinot noir'],Washington State,,Glasflaska,249.0,House of smith,24463875,Golden West,Pinot Noir,7227601,72276,0,0.0,0,0,0,0,0,[],2020,750,750 ml,House of smith Golden West Pinot Noir
12.5,Ordervaror,Flaska,Vin,Vitt vin,Friskt & Fruktigt,Frankrike,"Vitt vin, Friskt & Fruktigt",['Chardonnay'],,,Glasflaska,99.0,The Company of Urban wines And Other Liquids Sweden AB,25014772,Golden Year,Chardonnay,5644901,56449,0,0.0,5,1,9,0,1,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 9}]",2021,750,750 ml,The Company of Urban wines And Other Liquids Sweden AB Golden Year Chardonnay
12.0,Tillfälligt sortiment,Flaska,Vin,Rött vin,,Spanien,Rött vin,['Caiño'],Galicien,Rías Baixas,Glasflaska,319.0,Bodegas Forjas del Salnes,24675596,Goliardo Caiño,Tintos De Mar,9456501,94565,0,0.0,0,0,0,0,0,[],2018,750,750 ml,Bodegas Forjas del Salnes Goliardo Caiño Tintos De Mar
